,NAME_x,ADDRESS,City,State Code,Zip Code,County,Rural Versus Urban,FTE - Employees on Payroll,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Total Days (V + XVIII + XIX + Unknown) + Total for all Subproviders,Number of Beds + Total for all Subproviders,Total Bed Days Available + Total for all Subproviders,Total Discharges (V + XVIII + XIX + Unknown) + Total for all Subproviders,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults &amp; Peds,Hospital Number of Beds For Adults &amp; Peds,Hospital Total Bed Days Available For Adults &amp; Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults &amp; Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Gross Revenue,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,NAME_y,LATITUDE,LONGITUDE,Absolute Net Income,Sign Net Income
2695,OCHSNER MEDICAL CENTER -NORTHSHORE,100 MEDICAL CENTER DRIVE,SLIDELL,LA,70461,ST TAMMANY,U,528.87,"16,603",150,"54,900","3,777","17,900",150,"54,900","3,871",13308.0,130.0,47580.0,3777.0,764775.0,5274339.0,2231864.0,3427324.0,36218383.0,57423471.0,3909141.0,81729177.0,215742405.0,275735358.0,491477763.0,6988529.0,0,39917452.0,200664.0,33951.0,0,51260.0,0,0,12595262.0,0,2857945.0,189197.0,118850.0,18013119.0,0.0,0,18043.0,18043.0,25827431.0,4393270.0,0,0,0,813883.0,426784.0,-43082817.0,0,0,959808.0,57.0,959865.0,-42122952.0,67950383.0,67950383.0,25827431.0,0,0,217974556.0,295075062.0,513049618.0,91360045.0,93641854.0,-2281809.0,3081695.0,799886.0,0,799886.0,0.17,10835518.0,72321135.0,HAZARD ARH REGIONAL MEDICAL CENTER,37.27829795,-83.22788224,799886.0,+
2697,NORTH SHORE MEDICAL CENTER,81 HIGHLAND AVENUE,SALEM,MA,01970,ESSEX,U,"2,228.19","70,790",304,"110,960","15,287","86,165",350,"127,750","16,354",61448.0,272.0,99280.0,15287.0,5413374.0,21531235.0,12358840.0,33450336.0,178005876.0,280020285.0,55626912.0,409406131.0,560862247.0,841465864.0,1402328111.0,51070764.0,0,178005876.0,5913038.0,0,446186.0,31259000.0,-84000.0,0,40867000.0,0,0,0,13125000.0,85167000.0,0.0,45384000.0,19284000.0,64668000.0,506388000.0,9047000.0,32171000.0,0,55929000.0,0,1703000.0,101726000.0,0,695594000.0,0,27078000.0,722672000.0,824398000.0,-318010000.0,-318010000.0,506388000.0,20261739.0,3067330.0,560862249.0,841465865.0,1402328114.0,414752114.0,459688161.0,-44936047.0,26923000.0,-18013047.0,0,-18013047.0,0.29,58750494.0,272764164.0,NORTH SHORE MED CTR/SALEM HOSPITAL,42.5111,-70.9068,18013047.0,-
2698,STEWARD ST. ELIZABETHS MEDICAL CTR,736 CAMBRIDGE STREET,BOSTON,MA,02135,SUFFOLK,U,"1,643.18","55,680",218,"79,570","10,955","75,073",280,"102,200","12,748",48310.0,172.0,62780.0,10955.0,1635394.0,7624390.0,5433874.0,13285362.0,152729899.0,227739238.0,8980844.0,344002407.0,408070611.0,282986620.0,691057231.0,31047057.0,0,152077333.0,4026722.0,0,2734589.0,6450.0,0,0,38276116.0,0,9127692.0,704948.0,0,57051457.0,0.0,53276093.0,926559.0,54202652.0,124269300.0,-143155931.0,16144038.0,0,154480.0,0,11548438.0,-115308975.0,0,0,0,108566379.0,108566379.0,-6742596.0,131011896.0,131011896.0,124269300.0,17941194.0,17143473.0,424440176.0,282986620.0,707426796.0,404919217.0,380469137.0,24450080.0,7732770.0,32182850.0,0,32182850.0,0.5,48774565.0,114026536.0,ST. ELIZABETH'S MEDICAL CENTER,42.3487,-71.1485,32182850.0,+
2699,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,02114,SUFFOLK,R,"17,575.35","322,802",993,"362,445","49,506","331,508","1,017","371,205","50,411",263890.0,841.0,306965.0,49506.0,23742360.0,71571837.0,43777871.0,137571032.0,1553025620.0,2501988835.0,254581839.0,2365676952.0,4875014823.0,5038653412.0,9913668235.0,307594161.0,417031.0,1553025620.0,9062758.0,2718805.0,9031976.0,6469533.0,200024.0,0,371358960.0,0,25599592.0,29038744.0,23096289.0,548064247.0,0.0,1295264618.0,63713117.0,1358977735.0,3772902250.0,57386912.0,213030313.0,0,58912243.0,0,2433132.0,331762600.0,0,628432788.0,0,407087449.0,1035520237.0,1367282837.0,2405619413.0,2405619413.0,3772902250.0,53322650.0,71521861.0,4852236872.0,5249859113.0,10102095985.0,3115859287.0,4055014455.0,-939155168.0,489098887.0,-450056281.0,486873457.0,-936929738.0,0.24,211579046.0,1112732736.0,MASSACHUSETTS GENERAL HOSPITAL,42.3626,-71.0693,936929738.0,-
2700,STEWARD HOLY FAMILY HOSPITAL,70 EAST STREET,METHUEN,MA,01884-0156,ESSEX,U,"1,292.04","58,413",312,"113,910","11,869","64,226",329,"120,115","12,234",52800.0,283.0,103325.0,11869.0,1461706.0,8727032.0,5139517.0,10248960.0,98782639.0,156951746.0,5615708.0,217404110.0,251253470.0,296687165.0,547940635.0,26922502.0,0,98043840.0,2453857.0,48008.0,0,1636.0,0,0,25750829.0,0,3995432.0,849944.0,0,-22004332.0,0.0,11518578.0,1415219.0,12933797.0,-1198892.0,-328041824.0,0,0,0,0,19273024.0,-307530874.0,0,0,0,224116100.0,224116100.0,-83414774.0,82215882.0,82215882.0,-1198892.0,14426388.0,246598.0,251285338.0,297077604.0,548362942.0,262722846.0,255734385.0,6988461.0,23929475.0,30917936.0,0,30917936.0,0.4,44614167.0,129396591.0,HOLY FAMILY HOSPITAL,42.7277,-71.1683,30917936.0,+
2701,BRIGHAM AND WOMENS HOSPITAL,75 FRANCIS STREET,BOSTON,MA,02115,SUFFOLK,R,,"280,628",804,"293,460","42,328","280,770",804,"293,460","42,328",218780.0,658.0,240170.0,42328.0,9387899.0,40272663.0,21000716.0,78135151.0,1074906268.0,1899587933.0,189870865.0,1856114548.0,4295338050.0,3270497399.0,7565835449.0,231931971.0,1256728.0,1074906268.0,7568695.0,6294464.0,8977117.0,7531000.0,166211000.0,0,318230000.0,0,0,0,183884000.0,675856000.0,0.0,287640000.0,296640000.0,584280000.0,3046145000.0,50770000.0,140337000.0,0,107264000.0,0,170593000.0,520847000.0,0,1363115000.0,0,184718000.0,1547833000.0,2068680000.0,977465000.0,977465000.0,3046145000.0,46529506.0,70423272.0,4286150145.0,3344000191.0,7630150336.0,2416617336.0,3024397554.0,-607780218.0,836970000.0,229189782.0,-59000.0,229248782.0,0.25,155579535.0,744181092.0,BRIGHAM AND WOMEN'S HOSPITAL,42.3359,-71.1068,229248782.0,+
2705,RIVER OAKS HOSPITAL,1030 RIVER OAKS DRIVE,FLOWOOD,MS,39232,RANKIN,U,471.10,"19,213",158,"57,670","4,713","19,244",158,"57,670","4,713",11346.0,128.0,46720.0,4713.0,2623393.0,18858808.0,4394712.0,4394712.0,29863500.0,75989051.0,6469223.0,100139002.0,420635569.0,693762933.0,1114398502.0,6810127.0,0,29863500.0,572999.0,0,0,-474114.0,0,0,52607251.0,-31533806.0,4140675.0,757119.0,831287.0,26328412.0,0.0,0,8940312.0,8940312.0,97870339.0,6863694.0,2449911.0,-25371.0,1021300.0,0,1621019.0,-13882678.0,0,10309937.0,0,0,10309937.0,-3572741.0,101443080.0,101443080.0,97870339.0,2403235.0,0,420635569.0,693762933.0,1114398502.0,125599928.0,105852551.0,19747377.0,976956.0,20724333.0,0,20724333.0,0.09,14565603.0,156115003.0,MERIT HEALTH RIVER OAKS,32.32533746,-90.1054109,20724333.0,+
2706,BARNES-JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,ST. LOUIS,MO,63110-,ST. LOUIS CITY,U,"9,099.06","338,225","1,331","485,835","52,862","349,416","1,331","503,211","54,355",282892.0,1146.0,422764.0,52862.0,73588827.0,82850780.0,106827636.0,113902643.0,603921435.0,1499082464.0,145924144.0,1738131898.0,3711000883.0,2943731100.0,6654731983.0,153621481.0,0,604590969.0,58479106.0,35836.0,10735390.0,891907.0,0,0,807551396.0,-440920348.0,48688717.0,2074662.0,0,436557054.0,0.0,13952662.0,418680640.0,432633302.0,1911830625.0,74399896.0,48830150.0,0,0,0,7095026.0,167897030.0,0,0,0,93527274.0,93527274.0,261424304.0,1650406321.0,1650406321.0,1911830625.0,91833120.0,45100563.0,3717307656.0,2944189471.0,6661497127.0,2181403828.0,2097979764.0,83424064.0,82284259.0,165708323.0,7077445.0,158630878.0,0.26,109378452.0,634326818.0,BARNES-JEWISH HOSPITAL,38.63567447,-90.26471606,158630878.0,+
2707,UNIV OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE,COLUMBIA,MO,65212,BOONE,U,"5,505.93","134,922",553,"181,076","26,427","152,161",614,"202,304","29,343",90641.0,400.0,126576.0,26427.0,30492787.0,59627117.0,62785872.0,62805500.0,321869092.0,724382118.0,47478319.0,879690783.0,1694682546.0,1682749836.0,3377432382.0,100113347.0,24841.0,327941719.0,14401554.0,353097.0,7954586.0,55440752.0,5530718.0,0,117380842.0,0,26002691.0,14118666.0,0,245834740.0,0.0,467232212.0,656210.0,467888422.0,1349063152.0,29910589.0,34509745.0,0,4548121.0,154314.0,19811724.0,143934493.0,0,0,0,310747841.0,310747841.0,454682334.0,894380818.0,894380818.0,1349063152.0,31229731.0,15115606.0,1692580965.0,1706801850.0,3399382815.0,991585275.0,1046251210.0,-54665935.0,174777912.0,120111977.0,0,120111977.0,0.26,71531695.0,382524738.0,CRESTWOOD MEDICAL CENTER,34.6936114,-86.57217154,120111977.0,+
2708,UNIV OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE,COLUMBIA,MO,65212,BOONE,U,"5,505.93","134,922",553,"181,076","26,427","152,161",614,"202,304","29,343",90641.0,400.0,126576.0,26427.0,30492787.0,59627117.0,62785872.0,62805500.0,321869092.0,724382118.0,47478319.0,879690783.0,1694682546.0,1682749836.0,3377432382.0,100113347.0,24841.0,327941719.0,14401554.0,353097.0,7954586.0,55440752.0,5530718.0,0,117380842.0,0,26002691.0,14118666.0,0,245834740.0,0.0,467232212.0,656210.0,467888422.0,1349063152.0,29910589.0,34509745.0,0,4548121.0,154314.0,19811724.0,143934493.0,0,0,0,310747841.0,310747841.0,454682334.0,894380818.0,894380818.0,1349063152.0,31229731.0,15115606.0,1692580965.0,1706801850.0,3399382815.0,991585275.0,1046251210.0,-54665935.0,174777912.0,120111977.0,0,120111977.0,0.26,71531695.0,382524738.0,CLARION HOSPITAL,41.191989,-79.397664,120111977.0,+
2709,UNIV OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE,COLUMBIA,MO,65212,BOONE,U,"5,505.93","134,922",553,"181,076","26,427","152,161",614,"202,304","29,343",90641.0,400.0,126576.0,26427.0,30492787.0,59627117.0,62785872.0,62805500.0,321869092.0,724382118.0,47478319.0,879690783.0,1694682546.0,1682749836.0,3377432382.0,100113347.0,24841.0,327941719.0,14401554.0,353097.0,7954586.0,55440752.0,5530718.0,0,117380842.0,0,26002691.0,14118666.0,0,245834740.0,0.0,467232212.0,656210.0,467888422.0,1349063152.0,29910589.0,34509745.0,0,4548121.0,154314.0,19811724.0,143934493.0,0,0,0,310747841.0,310747841.0,454682334.0,894380818.0,894380818.0,1349063152.0,31229731.0,15115606.0,1692580965.0,1706801850.0,3399382815.0,991585275.0,1046251210.0,-54665935.0,174777912.0,120111977.0,0,120111977.0,0.26,71531695.0,382524738.0,EVANGELICAL COMMUNITY HOSPITAL,40.979735,-76.88662,120111977.0,+
2710,UNIV OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE,COLUMBIA,MO,65212,BOONE,U,"5,505.93","134,922",553,"181,076","26,427","152,161",614,"202,304","29,343",90641.0,400.0,126576.0,26427.0,30492787.0,59627117.0,62785872.0,62805500.0,321869092.0,724382118.0,47478319.0,879690783.0,1694682546.0,1682749836.0,3377432382.0,100113347.0,24841.0,327941719.0,14401554.0,353097.0,7954586.0,55440752.0,5530718.0,0,117380842.0,0,26002691.0,14118666.0,0,245834740.0,0.0,467232212.0,656210.0,467888422.0,1349063152.0,29910589.0,34509745.0,0,4548121.0,154314.0,19811724.0,143934493.0,0,0,0,310747841.0,310747841.0,454682334.0,894380818.0,894380818.0,1349063152.0,31229731.0,15115606.0,1692580965.0,1706801850.0,3399382815.0,991585275.0,1046251210.0,-54665935.0,174777912.0,120111977.0,0,120111977.0,0.26,71531695.0,382524738.0,UNIVERSITY OF MISSOURI HEALTH CARE,38.93838366,-92.32817811,120111977.0,+
2719,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,BRONX,U,"3,314.10","94,245",326,"119,316","15,416","362,123",439,"160,674","17,799",77967.0,249.0,91134.0,15416.0,43727223.0,23671759.0,68351424.0,191337751.0,282060415.0,603030709.0,36014361.0,705154772.0,374808090.0,352225458.0,727033548.0,97535853.0,0,279631033.0,20639904.0,0,8566055.0,182495.0,0,0,106429036.0,0,0,0,946766.0,199460537.0,0.0,0,15900490.0,15900490.0,500082327.0,-437757218.0,39519175.0,0,0,0,61040926.0,-329699266.0,0,0,0,767547111.0,767547111.0,437847845.0,-223180284.0,62234482.0,500082327.0,27966680.0,9756031.0,841195631.0,387484618.0,1228680249.0,721656577.0,885091124.0,-163434547.0,193358438.0,29923891.0,0,29923891.0,0.97,143363510.0,504670073.0,JACOBI MEDICAL CENTER,40.85629836,-73.84751215,29923891.0,+
2720,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,U,"3,046.57","98,177",358,"131,028","15,489","131,602",525,"187,062","17,932",86424.0,299.0,109434.0,15489.0,112398804.0,28157750.0,141114386.0,438650531.0,257713683.0,615576129.0,28972471.0,715512162.0,392580338.0,322931824.0,715512162.0,116934594.0,0,254308801.0,43164094.0,0,0,4136676.0,0,0,96962681.0,0,0,0,10238821.0,162909770.0,0.0,0,15649655.0,15649655.0,324509889.0,-687838310.0,43082538.0,0,0,0,62639200.0,-578094212.0,0,0,0,739225137.0,739225137.0,161130925.0,17283712.0,163378964.0,324509889.0,28432251.0,6377046.0,799187257.0,561686617.0,1360873874.0,625119477.0,873289812.0,-248170335.0,230920618.0,-17249717.0,0,-17249717.0,1.0,159374856.0,613124804.0,ELMHURST HOSPITAL CENTER,40.74482736,-73.88607967,17249717.0,-
2724,BELLEVUE HOSPITAL CENTER,462 FIRST AVENUE,NEW YORK,NY,10016,NEW YORK,U,"4,465.90","131,486",527,"172,666","19,229","217,561",912,"296,824","24,455",110744.0,445.0,142654.0,19229.0,130383151.0,37432013.0,168017956.0,505665342.0,391617844.0,845175444.0,45031465.0,989989547.0,642106280.0,352675557.0,994781837.0,138889163.0,0,387850163.0,60998982.0,218408.0,9108315.0,511984.0,0,0,119034194.0,0,0,0,22900407.0,234101399.0,0.0,0,21322872.0,21322872.0,563961951.0,-851876354.0,51134919.0,0,0,0,78378023.0,-718409806.0,0,0,0,883933819.0,883933819.0,165524013.0,85960013.0,398437938.0,563961951.0,31826192.0,9021533.0,1367071696.0,569864652.0,1936936348.0,976811531.0,1236793288.0,-259981757.0,292016527.0,32034770.0,0,32034770.0,0.99,251185987.0,902077920.0,BELLEVUE HOSPITAL CENTER,40.7393201,-73.97538175,32034770.0,+
2726,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,NEW YORK,U,"2,264.05","55,351",231,"71,538","9,120","67,484",282,"90,153","10,615",47530.0,190.0,56532.0,9120.0,27342872.0,13122094.0,40620449.0,84882194.0,176553468.0,391025590.0,29829851.0,462338053.0,251291227.0,211046826.0,462338053.0,71379634.0,0,174582322.0,14211614.0,0,4497356.0,1256194.0,0,0,41038996.0,0,0,0,2779580.0,80064297.0,0.0,0,9481444.0,9481444.0,409948374.0,-338853217.0,24315899.0,0,0,0,37219817.0,-273159223.0,0,0,0,444305672.0,444305672.0,171146449.0,-82929892.0,238801925.0,409948374.0,16898433.0,4788125.0,480190400.0,251978284.0,732168684.0,439801349.0,567579058.0,-127777709.0,128815355.0,1037646.0,0,1037646.0,1.0,92788117.0,329377962.0,HARLEM HOSPITAL CENTER,40.81426493,-73.93986126,1037646.0,+
2728,WOODHULL HOSPTIAL CENTER,760 BROADWAY,BROOKLYN,NY,11206,KINGS,U,"2,433.90","48,215",238,"87,108","7,965","73,631",371,"135,786","9,310",39406.0,204.0,74664.0,7965.0,46532826.0,12877301.0,59294209.0,129836706.0,182328937.0,372070698.0,17437740.0,434363516.0,222145101.0,217717476.0,439862577.0,77847370.0,0,180484720.0,3293250.0,0,3479693.0,393795.0,0,0,84713723.0,0,0,0,13672529.0,135918624.0,0.0,0,10996641.0,10996641.0,226581297.0,-657276151.0,29318190.0,0,0,0,42500587.0,-582662761.0,0,0,0,524475558.0,524475558.0,-58187203.0,205051796.0,284768500.0,226581297.0,17486990.0,2239099.0,433970244.0,331917962.0,765888206.0,541475004.0,554399635.0,-12924631.0,85249296.0,72324665.0,0,72324665.0,0.99,86315308.0,357668318.0,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,40.69952267,-73.94237898,72324665.0,+
2732,GEISINGER LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,LEWISTOWN,PA,17044,MIFFLIN,R,757.14,"14,258",119,"43,554","4,348","18,140",133,"48,678","4,861",11831.0,109.0,39894.0,4348.0,2162229.0,2272994.0,5675976.0,8409950.0,39251895.0,82412710.0,2362581.0,104864726.0,130112032.0,382226244.0,512338276.0,18592119.0,0,39290926.0,763254.0,0,130317.0,7912409.0,8827000.0,0,9382883.0,-1907612.0,2735727.0,1454969.0,12262.0,18532814.0,0.0,6504878.0,7436826.0,13941704.0,70088856.0,15043553.0,0,0,840000.0,0,855548.0,16739101.0,0,36307912.0,0,8875867.0,45183779.0,61922880.0,8165976.0,8165976.0,70088856.0,8008960.0,316739.0,131187644.0,383504297.0,514691941.0,124130614.0,120746779.0,3383835.0,10841646.0,14225481.0,917826.0,13307655.0,0.2,10771812.0,92745248.0,GEISINGER -LEWISTOWN HOSPITAL,40.617723,-77.568018,13307655.0,+
2733,BRANDYWINE HOSPITAL,201 REECEVILLE ROAD,COATESVILLE,PA,19320-,CHESTER,U,569.22,"30,594",155,"56,730","5,575","34,147",171,"62,586","5,804",28206.0,140.0,51240.0,5575.0,146745.0,16838821.0,3861351.0,3861351.0,41963318.0,87422480.0,5221247.0,110196610.0,348529982.0,184740829.0,533270811.0,11115203.0,0,41963318.0,1298464.0,0,0,-198358.0,0,0,19284721.0,-7935993.0,3765208.0,2594617.0,0,-18272459.0,0.0,0,29019866.0,29019866.0,45537073.0,5302375.0,1060898.0,0,6124261.0,10907189.0,2914557.0,26309280.0,0,1570963.0,0,1458641.0,3029604.0,29338884.0,16198189.0,16198189.0,45537073.0,0,0,348529982.0,184740829.0,533270811.0,67938196.0,129385798.0,-61447602.0,3722620.0,-57724982.0,24029782.0,-81754764.0,0.21,8546679.0,13964475.0,BRANDYWINE HOSPITAL,40.01012579,-75.78613013,81754764.0,-
2739,CORPORACION DEL CENTRO CARDIOVASCULA,CENTRO MEDICO,RIO PIEDRAS,PR,00936-6528,,U,536.02,"24,138",164,"60,024","2,428","24,138",164,"60,024","2,428",16779.0,114.0,41724.0,2428.0,0,131214.0,45925.0,45925.0,25149368.0,67052687.0,2220092.0,85577972.0,78870756.0,64388715.0,143259471.0,6593390.0,0,25149368.0,1432103.0,34684.0,0,32095222.0,0,0,1295015.0,0,1497303.0,3705394.0,0,46350706.0,0.0,0,41090645.0,41090645.0,104217926.0,71060317.0,32244616.0,0,0,0,0,103389410.0,0,0,0,0,0,103389410.0,828516.0,828516.0,104217926.0,10646402.0,36621.0,78870756.0,64388715.0,143259471.0,91686061.0,92202055.0,-515994.0,1344510.0,828516.0,0,828516.0,0.6,0,0,ADMINISTRACION DE SERVICIOS MEDICOS DE PR (ASEM),18.3955074,-66.07284079,828516.0,+
2740,CORPORACION DEL CENTRO CARDIOVASCULA,CENTRO MEDICO,RIO PIEDRAS,PR,00936-6528,,U,536.02,"24,138",164,"60,024","2,428","24,138",164,"60,024","2,428",16779.0,114.0,41724.0,2428.0,0,131214.0,45925.0,45925.0,25149368.0,67052687.0,2220092.0,85577972.0,78870756.0,64388715.0,143259471.0,6593390.0,0,25149368.0,1432103.0,34684.0,0,32095222.0,0,0,1295015.0,0,1497303.0,3705394.0,0,46350706.0,0.0,0,41090645.0,41090645.0,104217926.0,71060317.0,32244616.0,0,0,0,0,103389410.0,0,0,0,0,0,103389410.0,828516.0,828516.0,104217926.0,10646402.0,36621.0,78870756.0,64388715.0,143259471.0,91686061.0,92202055.0,-515994.0,1344510.0,828516.0,0,828516.0,0.6,0,0,HOSP ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,18.39633673,-66.07253398,828516.0,+
2741,CORPORACION DEL CENTRO CARDIOVASCULA,CENTRO MEDICO,RIO PIEDRAS,PR,00936-6528,,U,536.02,"24,138",164,"60,024","2,428","24,138",164,"60,024","2,428",16779.0,114.0,41724.0,2428.0,0,131214.0,45925.0,45925.0,25149368.0,67052687.0,2220092.0,85577972.0,78870756.0,64388715.0,143259471.0,6593390.0,0,25149368.0,1432103.0,34684.0,0,32095222.0,0,0,1295015.0,0,1497303.0,3705394.0,0,46350706.0,0.0,0,41090645.0,41090645.0,104217926.0,71060317.0,32244616.0,0,0,0,0,103389410.0,0,0,0,0,0,103389410.0,828516.0,828516.0,104217926.0,10646402.0,36621.0,78870756.0,64388715.0,143259471.0,91686061.0,92202055.0,-515994.0,1344510.0,828516.0,0,828516.0,0.6,0,0,HOSP MUNICIPAL DE SAN JUAN DR RAFAEL LOPEZ NUSSA,18.39503548,-66.07465243,828516.0,+
2742,CORPORACION DEL CENTRO CARDIOVASCULA,CENTRO MEDICO,RIO PIEDRAS,PR,00936-6528,,U,536.02,"24,138",164,"60,024","2,428","24,138",164,"60,024","2,428",16779.0,114.0,41724.0,2428.0,0,131214.0,45925.0,45925.0,25149368.0,67052687.0,2220092.0,85577972.0,78870756.0,64388715.0,143259471.0,6593390.0,0,25149368.0,1432103.0,34684.0,0,32095222.0,0,0,1295015.0,0,1497303.0,3705394.0,0,46350706.0,0.0,0,41090645.0,41090645.0,104217926.0,71060317.0,32244616.0,0,0,0,0,103389410.0,0,0,0,0,0,103389410.0,828516.0,828516.0,104217926.0,10646402.0,36621.0,78870756.0,64388715.0,143259471.0,91686061.0,92202055.0,-515994.0,1344510.0,828516.0,0,828516.0,0.6,0,0,HOSP PEDIATRICO UNIVERSITARIO DR ANTONIO ORTIZ,18.39721599,-66.07230782,828516.0,+
2743,CORPORACION DEL CENTRO CARDIOVASCULA,CENTRO MEDICO,RIO PIEDRAS,PR,00936-6528,,U,536.02,"24,138",164,"60,024","2,428","24,138",164,"60,024","2,428",16779.0,114.0,41724.0,2428.0,0,131214.0,45925.0,45925.0,25149368.0,67052687.0,2220092.0,85577972.0,78870756.0,64388715.0,143259471.0,6593390.0,0,25149368.0,1432103.0,34684.0,0,32095222.0,0,0,1295015.0,0,1497303.0,3705394.0,0,46350706.0,0.0,0,41090645.0,41090645.0,104217926.0,71060317.0,32244616.0,0,0,0,0,103389410.0,0,0,0,0,0,103389410.0,828516.0,828516.0,104217926.0,10646402.0,36621.0,78870756.0,64388715.0,143259471.0,91686061.0,92202055.0,-515994.0,1344510.0,828516.0,0,828516.0,0.6,0,0,HOSP PSIQUIATRICO DR RAMON FERNANDEZ MARINA,18.39059352,-66.07592976,828516.0,+
2744,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,02901,PROVIDENCE,U,"6,659.39","186,327",635,"231,710","34,671","209,833",704,"256,895","36,897",137434.0,472.0,172295.0,34671.0,16904622.0,37933984.0,28322935.0,43298233.0,490009360.0,956930351.0,54738361.0,1056615633.0,1829294424.0,1937968895.0,3767263319.0,115966062.0,0,507027423.0,14123078.0,1926071.0,8791042.0,25443053.0,0,0,179514682.0,-25771658.0,23972506.0,3703448.0,2.0,225814013.0,0.0,463289039.0,68874023.0,532163063.0,1283037039.0,98903097.0,36843718.0,0,15366796.0,0,53561380.0,204674991.0,0,182792967.0,0,203133457.0,385926424.0,590601415.0,327255638.0,692435622.0,1283037037.0,77596143.0,25738973.0,1709978203.0,2090588955.0,3800567158.0,1245613490.0,1477373072.0,-231759582.0,189339705.0,-42419877.0,2510437.0,-44930314.0,0.28,254950346.0,925483453.0,RHODE ISLAND HOSPITAL,41.81188108,-71.40912926,44930314.0,-
2745,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,02901,PROVIDENCE,U,"6,659.39","186,327",635,"231,710","34,671","209,833",704,"256,895","36,897",137434.0,472.0,172295.0,34671.0,16904622.0,37933984.0,28322935.0,43298233.0,490009360.0,956930351.0,54738361.0,1056615633.0,1829294424.0,1937968895.0,3767263319.0,115966062.0,0,507027423.0,14123078.0,1926071.0,8791042.0,25443053.0,0,0,179514682.0,-25771658.0,23972506.0,3703448.0,2.0,225814013.0,0.0,463289039.0,68874023.0,532163063.0,1283037039.0,98903097.0,36843718.0,0,15366796.0,0,53561380.0,204674991.0,0,182792967.0,0,203133457.0,385926424.0,590601415.0,327255638.0,692435622.0,1283037037.0,77596143.0,25738973.0,1709978203.0,2090588955.0,3800567158.0,1245613490.0,1477373072.0,-231759582.0,189339705.0,-42419877.0,2510437.0,-44930314.0,0.28,254950346.0,925483453.0,HASBRO CHILDRENS HOSPITAL,41.81114989,-71.40890645,44930314.0,-
2746,METRO NASHVILLE GENERAL HOSPITQAL,1818 ALBION STREET,NASHVILLE,TN,37208,,U,580.01,"9,892",114,"41,724","2,049","9,892",114,"41,724","2,049",6617.0,82.0,30012.0,2049.0,21566262.0,22181042.0,31679781.0,42393704.0,39574964.0,69259506.0,5094789.0,92392104.0,68096320.0,146614579.0,214710899.0,12745942.0,0,39574964.0,3178527.0,0,0,11572613.0,0,0,44349980.0,-37475301.0,2493381.0,1891731.0,105179.0,24224807.0,0.0,0,1495879.0,1495879.0,49508123.0,10966391.0,4174895.0,0,3163038.0,0,6163872.0,27703244.0,12578859.0,0,0,1374669.0,13953528.0,41656772.0,7851351.0,7851351.0,49508123.0,1290915.0,166638.0,75588165.0,140838267.0,216426432.0,38691894.0,108834470.0,-70142576.0,65522534.0,-4620042.0,0,-4620042.0,0.43,7263636.0,46208479.0,METROPOLITAN NASHVILLE GENERAL HOSPITAL,36.16690697,-86.80656112,4620042.0,-
