NAME,ADDRESS,LATITUDE,LONGITUDE
BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL AUBREY,26791 HIGHWAY 380,33.22065305,-96.91358852
ASCENSION SETON MEDICAL CENTER AUSTIN,1201 WEST 38TH STREET,30.30500185,-97.74560832
CARE REGIONAL MEDICAL CENTER,1711 WEST WHEELER AVENUE,27.91500413,-97.16253788
ABILENE REGIONAL MEDICAL CENTER,6250 HIGHWAY 83-84,32.37506922,-99.74372755
CHRISTUS ST MICHAEL HOSPITAL - ATLANTA,1007 SOUTH WILLIAM STREET,33.10543268,-94.16312021
BAPTIST HOSPITALS OF SOUTHEAST TEXAS,3080 COLLEGE STREET,30.0706087,-94.1200397
CENTRAL HOSPITAL OF BOWIE,705 EAST GREENWOOD AVENUE,33.56222051,-97.83437949
STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,32.75395574,-98.88721085
DIMMIT REGIONAL HOSPITAL,704 HOSPITAL DRIVE,28.51923471,-99.86339756
CONSULATE HEALTH CARE OF PENSACOLA,235 W AIRPORT BLVD,30.47144327,-87.25261722
NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,32.08363128,-96.50359892
COON MEMORIAL HOSPITAL AND HOME,1411 DENVER AVENUE,36.05126131,-102.5214838
CHILDREN'S MEDICAL CENTER OF DALLAS,1935 MEDICAL DISTRICT STREET,32.80918566,-96.83747396
PARKLAND MEMORIAL HOSPITAL,5201 HARRY HINES BOULEVARD,32.81065535,-96.83809091
PINE CREEK MEDICAL CENTER,9032 HARRY HINES BOULEVARD,32.84084287,-96.86830231
THE RENFREW CENTER OF FLORIDA,7700 RENFREW LANE,26.32730827,-80.18880758
UNIVERSITY PAVILION - PSYCHIATRIC HOSPITAL,7425 N UNIVERSITY DR,26.2131552,-80.2567745
LAS PALMAS MEDICAL CENTER,1801 NORTH OREGON STREET,31.76983587,-106.4990755
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST FORT WORTH,6100 HARRIS PARKWAY,32.65783561,-97.42107595
BAYLOR SCOTT & WHITE MEDICAL CENTER - CENTENNIAL,12505 LEBANON ROAD,33.11427398,-96.77091466
GLEN ROSE MEDICAL CENTER,1021 HOLDEN STREET,32.24198129,-97.7469003
HCA HOUSTON HEALTHCARE WEST,12141 RICHMOND AVENUE,29.72934166,-95.59448362
SHRINERS HOSPITALS FOR CHILDREN,6977 MAIN STREET,29.70431067,-95.40577145
MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,921 GESSNER ROAD,29.78144747,-95.54675969
HCA HOUSTON HEALTHCARE MEDICAL CENTER,1313 HERMANN DRIVE,29.72255567,-95.3875319
ST LUKES HOSPITAL AT THE VINTAGE,20171 CHASEWOOD PARK DR,29.98914519,-95.56761826
TOWNSEN MEMORIAL HOSPITAL,1475 FM 1960 BYPASS EAST,30.00477713,-95.2524783
MEDICAL CITY LAS COLINAS,6800 NORTH MACARTHUR BOULEVARD,32.90173298,-96.95656507
UT HEALTH EAST TEXAS JACKSONVILLE,501 SOUTH RAGSDALE STREET,31.9602855,-95.27039992
METHODIST HOSPITAL SOUTH,1905 HIGHWAY 97 EAST,28.93298497,-98.5262851
MEMORIAL HERMANN SPECIALTY HOSPITAL KINGWOOD,300 KINGWOOD MEDICAL DRIVE,30.04794384,-95.25908591
MEDICAL ARTS HOSPITAL,2200 NORTH BRYAN AVENUE,32.74920091,-101.9675424
GRACE MEDICAL CENTER,2412 50TH STREET,33.54949016,-101.8695866
PARKVIEW REGIONAL HOSPITAL,600 SOUTH BONHAM STREET,31.6752886,-96.48093746
"VIBRA HOSPITAL OF SPRINGFIELD, LLC",701 N. WALNUT STREET,39.80942153,-89.66457817
FAYETTE COUNTY HOSPITAL,650 W. TAYLOR STREET,38.96985126,-89.09862848
BAYLOR SCOTT & WHITE MEDICAL CENTER - PLANO,4700 ALLIANCE BOULEVARD,33.0132922,-96.79036603
REFUGIO COUNTY MEMORIAL HOSPITAL DISTRICT,107 SWIFT STREET,28.30679663,-97.27986117
STARR COUNTY MEMORIAL HOSPITAL,128 NORTH FM ROAD 3167,26.37643211,-98.85835917
SOUTHCROSS HOSPITAL SAN ANTONIO,4243 EAST SOUTHCROSS BOULEVARD,29.37538868,-98.41183963
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 SOUTHLAKE BOULEVARD,32.93951348,-97.12813997
HOUSTON METHODIST SUGAR LAND HOSPITAL,16655 SOUTHWEST FREEWAY,29.58958616,-95.6301656
HCA HOUSTON HEALTHCARE MAINLAND,6801 EMMETT F. LOWRY EXPRESSWAY,29.39408738,-94.98604898
ST. LUKE'S THE WOODLANDS HOSPITAL,17200 ST LUKES WAY,30.20570177,-95.45813315
ST. LUKE'S LAKESIDE HOSPITAL,17400 ST LUKE'S WAY,30.20329534,-95.45738652
WASHINGTON COUNTY HOSPITAL,705 SOUTH GRAND AVENUE,38.3389425,-89.39127928
BAYLOR SCOTT & WHITE MEDICAL CENTER - TROPHY  CLUB,2850 EAST STATE HWY 114,32.98851186,-97.17489987
BAYLOR MEDICAL CENTER AT WAXAHACHIE,1405 WEST JEFFERSON STREET,32.39634203,-96.86539388
OAKBEND MEDICAL CENTER WHARTON CAMPUS,10141 US 59 ROAD,29.32856983,-96.11750464
TYLER COUNTY HOSPITAL,1100 WEST BLUFF STREET,30.77603582,-94.42763632
ALTUS LUMBERTON LP,137 NORTH LHS DRIVE,30.26188935,-94.22092691
MEDICAL CITY FRISCO,5500 FRISCO SQUARE BOULEVARD,33.1510055,-96.83898502
HEREFORD REGIONAL MEDICAL CENTER,540 WEST 15TH STREET,34.83951878,-102.4139875
WESTSIDE SURGICAL HOSPTIAL,4200 TWELVE OAKS DRIVE,29.73086764,-95.44509711
METROPOLITAN METHODIST HOSPITAL,1310 MCCULLOUGH AVE,29.44180343,-98.49098397
BAPTIST EMERGENCY HOSPITAL - OVERLOOK,26515 NORTH US HIGHWAY 281,29.68086195,-98.45508857
BAPTIST EMERGENCY HOSPITAL - HAUSMAN,8230 NORTH 1604 WEST,29.57078372,-98.64882103
MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,28.98004701,-95.9916774
HCA HOUSTON HEALTHCARE PEARLAND MEDICAL CENTER,11100 SHADOW CREEK PARKWAY,29.57779212,-95.39019753
METHODIST RICHARDSON MEDICAL CENTER,2831 E PRESIDENT GEORGE BUSH HWY,32.99608156,-96.66649032
LITTLE RIVER HEALTHCARE - CAMERON HOSPITAL,806 NORTH CROCKETT AVENUE,30.85727942,-96.97747417
FIRST TEXAS HOSPITAL,1401 E TRINITY MILLS RD,32.98553017,-96.89841644
SELECT SPECIALTY HOSPITAL - CLEVELAND FAIRHILL,11900 FAIRHILL ROAD,41.48997926,-81.59848282
KINGS DAUGHTERS MEDICAL CENTER OHIO,1901 ARGONNE ROAD,38.74825796,-82.99262918
OAKBEND MEDICAL CENTER,22003 SOUTHWEST FREEWAY,29.55515331,-95.71392609
CHI ST LUKES HEALTH - SPRINGWOODS VILLAGE,2255 E MOSSY OAKS RD,30.09060129,-95.44899396
THE CRAIG AND FRANCES LINDNER CENTER OF HOPE,4075 OLD WESTERN ROW ROAD,39.33152309,-84.29458631
MCCALLEN MEDICAL CENTER,301 WEST EXPRESSWAY 83,26.18699237,-98.22573011
CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI SHORELINE,600 ELIZABETH STREET,27.77809368,-97.39474791
BLUERIDGE VISTA HEALTH AND WELLNESS,5500 VERULAM AVENUE,39.17317584,-84.42999521
SUMMIT BEHAVIORAL HEALTHCARE,1101 SUMMIT ROAD,39.19537129,-84.47020688
BAYLOR SCOTT & WHITE EMERGENCY HOSPITAL COLLEYVILLE,5500 COLLEYVILLE BOULEVARD,32.88879527,-97.1511153
SENTARA RMH MEDICAL CENTER,2010 HEALTH CAMPUS DRIVE,38.40478676,-78.85547297
VALLEY HEALTH SHENANDOAH MEMORIAL HOSPITAL,759 SOUTH MAIN STREET,38.8702953,-78.51268401
ALLEN COUNTY REGIONAL HOSPITAL,3066 NORTH KENTUCKY STREET,37.94879933,-95.39173385
CHEROKEE NATION W. W. HASTINGS HOSPITAL,100 SOUTH BLISS AVENUE,35.91183147,-94.9505388
ZUNI COMPREHENSIVE COMMUNITY HEALTH CENTER,ROUTE 301 NORTH “B” STREET,35.08720767,-108.7911268
CHOCTAW NATION INDIAN HOSPITAL (TALIHINA),ONE CHOCTAW WAY,34.75598378,-95.08438843
99TH MEDICAL GROUP - MIKE O'CALLAGHAN FEDERAL MEDICAL CENTER,4700 LAS VEGAS BLVD N,36.24602701,-115.0492819
WILLIAM JENNINGS BRYAN DORN VA MEDICAL CENTER,6439 GARNERS FERRY RD,33.97514193,-80.95889981
NAVOS,2600 SW HOLDEN STREET,47.53407121,-122.3661718
FAITH REGIONAL HEALTH SERVICES EAST CAMPUS,1500 KOENIGSTEIN AVE,42.03435234,-97.43103267
SHERIDAN MEMORIAL HOSPITAL,1401 WEST 5TH STREET,44.80837306,-106.976002
PINE VALLEY SPECIALTY HOSPITAL,6160 SOUTH LOOP EAST,29.69402866,-95.31592331
HOUSTON METHODIST CONTINUING CARE HOSPITAL,701 SOUTH FRY,29.77679705,-95.71684416
KINDRED HOSPITAL BAY AREA,4801 EAST SAM HOUSTON PARKWAY SOUTH,29.63733556,-95.16043245
NEXUS SPECIALTY HOSPITAL-SHENANDOAH CAMPUS,123 VISION PARK DRIVE,30.18874977,-95.46018014
PROMISE HOSPITAL OF DALLAS,7955 HARRY HINES BOULEVARD,32.83258117,-96.86203847
PARIS REGIONAL MEDICAL CENTER - NORTH CAMPUS,865 DESHONG DRIVE,33.68773479,-95.54760763
OPTIM MEDICAL CENTER SCREVEN,215 MIMS ROAD,32.7502504,-81.64701956
KINDRED HOSPITAL SPRING,205 HOLLOW TREE LANE,30.02528619,-95.43561118
KINDRED HOSPITAL TOMBALL,505 GRAHAM DRIVE,30.08793464,-95.61982896
CORNERSTONE SPECIALTY HOSPITALS ROUND ROCK,4681 COLLEGE PARK DRIVE,30.56646678,-97.65766151
MULESHOE AREA MEDICAL CENTER,708 SOUTH FIRST STREET,34.2212693,-102.728677
LIFECARE HOSPITALS OF SAN ANTONIO,8902 FLOYD CURL DRIVE,29.52660024,-98.5896663
KOHALA HOSPITAL,54-383 HOSPITAL RD,20.23251042,-155.7968292
AUSTIN STATE HOSPITAL,4110 GUADALUPE STREET,30.30911532,-97.73510746
MILLWOOD HOSPITAL,1011 NORTH COOPER STREET,32.75085193,-97.11322999
BAYVIEW BEHAVIORAL HOSPITAL,6629 WOOLDRIDGE,27.68009299,-97.36048279
EL PASO PSYCHIATRIC CENTER,4615 ALAMEDA AVENUE,31.77205182,-106.436115
HARRIS COUNTY PSYCHIATRIC CENTER,2800 SOUTH MACGREGOR WAY,29.71201681,-95.37442375
CYPRESS CREEK HOSPITAL,17750 CALI DRIVE,30.0245794,-95.44534571
RUSK STATE HOSPITAL,805 NORTH DICKINSON DRIVE,31.80838759,-95.15774878
CLARITY CHILD GUIDANCE CENTER,8535 TOM SLICK DRIVE,29.52010675,-98.57619951
CARROLLTON SPRINGS,2225 PARKER ROAD,33.04591729,-96.86860721
TEXAS HEALTH SPRINGWOOD BEHAVIORAL HEALTH HOSPITAL,2717 TIBBETS DRIVE,32.83458837,-97.12246905
WESTPARK SPRINGS,6902 S PEEK ROAD,29.69434022,-95.76104056
SOUTH TEXAS BEHAVIORAL HEALTH CENTER,2102 WEST TRENTON ROAD,26.26204925,-98.1903686
BAPTIST HOSPITALS OF SOUTHEAST TEXAS FANNIN BEHAVIORAL CENTER,3250 FANNIN,30.07290488,-94.12295454
LANAI COMMUNITY HOSPITAL,628 7TH ST,20.82614245,-156.9178958
LEAHI HOSPITAL,3675 KILAUEA AVENUE,21.27325508,-157.8014934
REHABILITATION HOSPITAL OF THE PACIFIC,226 NO KUAKINI ST,21.32141338,-157.8544936
METHODIST REHABILITATION HOSPITAL,3020 WEST WHEATLAND ROAD,32.64633778,-96.87102402
MESQUITE REHABILITATION HOSPITAL,1023 NORTH BELT LINE ROAD,32.7784212,-96.59849193
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PLANO,2800 WEST 15TH STREET,33.01842055,-96.74824313
ENCOMPASS HEALTH REHABILITATION HOSPITAL RICHARDSON,3351 WATERVIEW PARKWAY,32.99798275,-96.75493758
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SAN ANTONIO,9119 CINNAMON HILL,29.52726915,-98.58412986
ENCOMPASS HEALTH REHABILITATION HOSPITAL VISION PARK,117 VISION PARK BOULEVARD,30.18993839,-95.45850831
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUGERLAND,1325 HIGHWAY 6,29.60439957,-95.63326382
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TEXARKANA,515 WEST 12TH STREET,33.43007747,-94.04822781
WESLACO REHABILITATION HOSPITAL,906 SOUTH JAMES STREET,26.1510039,-97.97707053
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF AUSTIN,330 WEST BEN WHITE,30.22571366,-97.76632301
NEW BRAUNFELS REGIONAL REHABILITATION HOSPITAL,2041 SUNDANCE PARKWAY,29.73513973,-98.0951514
WARM SPRINGS REHABILITATION HOSPITAL OF WESTOVER HILLS,10323 STATE HWY 151,29.45190785,-98.68457631
PAM REHABILITATION HOSPITAL OF CLEAR LAKE,110 EAST MEDICAL CENTER BOULEVARD,29.54327694,-95.12004858
LAREDO REHABILITATION HOSPITAL,2005 A BUSTAMENTE STREET,27.5338972,-99.47366602
FIRST SURGICAL HOSPITAL,4801 BISSONNET STREET,29.7099774,-95.4626713
USMD HOSPITAL AT FORT WORTH,5900 DIRKS ROAD,32.64653072,-97.41869014
TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,30.0188957,-95.44394499
BAYLOR SCOTT AND WHITE TEXAS SPINE AND JOINT HOSPITAL,1814 ROSELAND BOULEVARD,32.32915158,-95.29852291
WOMEN'S HOSPITAL AT RENAISSANCE,5502 SOUTH MCCOLL,26.25267437,-98.20309755
GREENE COUNTY HEALTH SYSTEM,509 WILSON AVENUE,32.84324894,-87.89048348
NORTH ALABAMA REGIONAL HOSPITAL,4218 HWY 31 S,34.5216167,-86.96702901
BAPTIST MEDICAL CENTER - PRINCETON,"701 PRINCETON AVENUE, S.W.",33.49800653,-86.84718778
GEORGIANA MEDICAL CENTER,515 MIRANDA STREET,31.63632159,-86.74307505
REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 EIGHTH AVENUE WEST,43.38137658,-92.1179944
BINGHAM MEMORIAL HOSPITAL,98 POPLAR STREET,43.19323972,-112.3468313
NORTHERN IDAHO ADVANCED CARE HOSPITAL,600 N. CECIL ROAD,47.71345693,-116.9038657
REHABILITATION HOSPITAL OF THE NORTHWEST,3372 E JENALAN AVE,47.71294297,-116.9020097
SACRED HEART HOSPITAL,3240 W FRANKLIN BLVD,41.89062151,-87.70787847
PRESENCE CHICAGO HOSPITALS NETWORK DBA PRESENCE SAINT ELIZABETH HOSPITAL,1431 N. CLAREMONT AVENUE,41.90758558,-87.6863101
PIPELINE - WEISS MEMORIAL HOSPITAL LLC - DBA LOUIS A WEISS MEMORIAL HOSPITAL,4646 N MARINE DRIVE,41.96646835,-87.64962681
GRANITE CITY ILLINOIS HOSPITAL COMPANY LLC - DBA GATEWAY REGIONAL MEDICAL CENTER,2100 MADISON AVENUE,38.70066032,-90.14367497
OSF SAINT LUKE MEDICAL CENTER,1051 WEST SOUTH STREET,41.22083682,-89.94699282
FALLBROOK HOSPITAL DISTRICT,624 EAST ELDER STREET,33.38081195,-117.2445588
AURORA VISTA DEL MAR HOSPITAL,801 SENECA STREET,34.30776435,-119.2836635
LOS ROBLES HOSPITAL & MEDICAL CENTER,215 WEST JANSS ROAD,34.20797051,-118.8828949
NORTH BAY VACAVALLEY HOSPITAL,1000 NUT TREE ROAD,38.35579706,-121.951749
QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS STREET,38.32450327,-122.2970568
ALAMEDA HOSPITAL,2070 CLINTON,37.76279436,-122.2542136
WASHINGTON HOSPITAL - FREMONT,2000 MOWRY AVENUE,37.55728288,-121.9798084
CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,33.95044443,-118.348236
COLLEGE HOSPITAL,10802 COLLEGE PLACE,33.88433527,-118.1029467
PEAK VIEW BEHAVIORAL HEALTH,2102 UNIVERSITY PARK BLVD,38.91071383,-104.7897384
ST VINCENT GENERAL HOSPITAL DISTRICT,822 W 4TH STREET,39.24499904,-106.303453
WEISBROD MEMORIAL COUNTY HOSPITAL,1208 LUTHER STREET,38.48031973,-102.7848674
GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVENUE,34.04803528,-118.0432949
LAC+USC MEDICAL CENTER,1200 NORTH STATE STREET,34.05956159,-118.2083566
RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,34.06655438,-118.4466251
DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,33.83866785,-116.5434536
RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,33.97655423,-117.3809889
RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,26520 CACTUS AVENUE,33.91191123,-117.1958298
SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,25500 MEDICAL CENTER DRIVE,33.55877691,-117.1840678
SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,36485 INLAND VALLEY,33.59168162,-117.2376011
SAN MATEO MEDICAL CENTER,222 WEST 39TH AVENUE,37.53114656,-122.2994948
SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,40.58563182,-122.3878683
NORTHERN INYO HOSPITAL,150 PIONEER LANE,37.36206187,-118.4062398
MARINHEALTH MEDICAL CENTER,250 BON AIR ROAD,37.94725336,-122.5358589
MARIE GREEN PSYCHIATRIC CENTER - P H F,300 EAST 15TH STREET,37.29378408,-120.4734747
COMMUNITY BEHAVIORAL HEALTH CENTER,7171 NORTH CEDAR AVENUE,36.84040123,-119.7576623
KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,35.38249885,-118.9697737
KERN VALLEY HEALTHCARE DISTRICT,6412 LAUREL AVENUE,35.6350283,-118.4069917
ADVANTIST HEALTH BAKERSFIELD,2615 CHESTER AVENUE,35.38339964,-119.0205238
MAD RIVER COMMUNITY HOSPITAL,3800 JANES ROAD,40.89605659,-124.0911892
SEMPERVIRENS P.H.F.,720 WOOD STREET,40.78071655,-124.1606002
EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,32.78043468,-115.5687283
PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 W LEGION RD,32.95909297,-115.5537987
NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,36.69876047,-121.6317086
COLLEGE HOSPITAL COSTA MESA,301 VICTORIA STREET,33.65185454,-117.9118521
FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER - WARNER,11250 WARNER AVENUE,33.71466444,-117.9345479
NEWPORT BAY HOSPITAL,1501 EAST 16TH STREET,33.62228516,-117.9075358
ANAHEIM GLOBAL MEDICAL CENTER,1025 SOUTH ANAHEIM BLVD.,33.81973326,-117.9093552
DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,37.6651476,-120.9970207
NORTH VALLEY BEHAVIORAL HEALTH,1535 PLUMAS COURT,39.15360363,-121.6175496
SIERRA VIEW MEDICAL CENTER,465 WEST PUTNAM AVENUE,36.06853717,-119.0273604
GRADY GENERAL HOSPITAL,1155 FIFTH STREET SE,30.8637239,-84.19908623
WASHINGTON COUNTY REGIONAL MEDICAL,610 SPARTA HIGHWAY,32.99585948,-82.80411552
WELLSTAR ATLANTA MEDICAL CENTER,303 PARKWAY DRIVE NE,33.76295,-84.37339
HIGHLANDS BEHAVIORAL HEALTH SYSTEM,8565 S POPLAR WAY,39.5627578,-104.9076731
SPALDING REHABILITATION HOSPITAL,900 POTOMAC STREET,39.73102996,-104.8274728
VIBRA LONG TERM ACUTE CARE HOSPITAL,8451 PEARL ST,39.85016211,-104.9799113
EFFINGHAM COUNTY HOSPITAL,459 HIGHWAY 119 SOUTH,32.36383517,-81.32091296
ELBERT MEMORIAL HOSPITAL,4 MEDICAL DRIVE,34.11339324,-82.8749545
EMANUEL MEDICAL CENTER,117 KITE ROAD,32.59249776,-82.34780425
REDMOND REGIONAL MEDICAL CENTER,501 REDMOND ROAD,34.27679339,-85.19492929
RIVER VISTA HEALTH AND WELLNESS LLC,1599 ALUM CREEK DRIVE,39.93556583,-82.94323078
MORGAN MEMORIAL HOSPITAL,1077 SOUTH MAIN STREET,33.58493524,-83.48056681
WEST CENTRAL GEORGIA REGIONAL HOSPITAL,3000 SCHATULGA ROAD,32.49019081,-84.8685576
UNIVERSITY HOSPITAL,1350 WALTON WAY,33.47068485,-81.98251057
LAKE BRIDGE BEHAVIORAL HEALTH SYSTEM,3500 RIVERSIDE DRIVE,32.89557107,-83.68259834
FLINT RIVER COMMUNITY HOSPITAL,509 SUMTER STREET,32.29498489,-84.03075419
GREENLEAF CENTER,2209 PINEVIEW DRIVE,30.86015739,-83.25913322
"PENDER MEMORIAL HOSPITAL, INC.",507 E FREMONT STREET,34.55066755,-77.91987507
BHC STREAMWOOD HOSPITAL INC. - DBA STREAMWOOD HOSPITAL,1400 E. IRVING PARK ROAD,42.00930884,-88.15101744
WAUKEGAN ILLINOIS HOSPITAL CO LLC DBA VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,42.37835919,-87.83236648
9TH MEDICAL GROUP,15301 WARREN SHINGLE ROAD,39.11515208,-121.3415883
PREVOST MEMORIAL HOSPITAL,301 MEMORIAL DR,30.08873891,-91.00272191
TECHE REGIONAL MEDICAL CENTER,1125 MARGUERITE ST,29.70862994,-91.20087854
LEONARD J. CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,29.56985347,-90.68848926
ABBEVILLE GENERAL HOSPITAL,118 N HOSPITAL DR,29.97366564,-92.10769899
ST. CHARLES PARISH HOSPITAL,1057 PAUL MAILLARD RD,29.92391394,-90.37069157
CORNERSTONE HOSPITAL OF WEST MONROE,6198 CYPRESS ST,32.51606686,-92.2044454
GLENWOOD REGIONAL MEDICAL CENTER,503 MCMILLAN RD,32.51270693,-92.15640505
OPTIMA SPECIALTY HOSPITAL,1131 RUE DE BELIER,30.18519797,-92.08967241
OCEANS BEHAVIORAL HOSPITAL OF ALEXANDRIA,2621 N. BOLTON AVE,31.32367442,-92.47982087
RAPIDES REGIONAL MEDICAL CENTER,211 4TH ST,31.31508121,-92.4496687
GREEN CLINIC SURGICAL HOSPITAL,1118 S FARMERVILLE ST,32.51670867,-92.63204688
FRANKLIN MEDICAL CENTER,2106 LOOP RD,32.1587306,-91.70680807
MERCY REGIONAL MEDICAL CENTER,800 E MAIN ST,30.68222525,-92.26624608
WEST FELICIANA PARISH HOSPITAL,5266 COMMERCE ST,30.78371481,-91.36667285
CORNERSTONE HOSPITAL OF BOSSIER CITY,4900 MEDICAL DR,32.46055955,-93.66961694
BYRD REGIONAL HOSPITAL,1020 W FERTITTA BLVD,31.13867128,-93.26908767
LEESVILLE REHABILITATION HOSPITAL,900 S 6TH ST,31.13582316,-93.26657607
SABINE MEDICAL CENTER,240 HIGHLAND DR,31.5603097,-93.47144539
SAGE SPECIALTY HOSPITAL,8375 FLORIDA BLVD,30.48438553,-90.91857941
PHOENIX BEHAVIORAL HOSPITAL,2021 CROWLEY RAYNE HWY,30.23155481,-92.34445729
LAKEVIEW REGIONAL MEDICAL CENTER,95 JUDGE TANNER BLVD,30.41108257,-90.08074583
SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,30.28401997,-89.76972395
AURORA BAYCARE MEDICAL CTR,2845 GREENBRIER RD,44.4749559,-87.94088086
NORTH OAKS REHABILITATION HOSPITAL,1900 S MORRISON BLVD,30.48393746,-90.48455628
OCEANS BEHAVIORAL HOSPITAL OF BATON ROUGE,11135 FLORIDA BLVD,30.45891443,-91.0612264
OCEANS BEHAVIORAL HOSPITAL OF LAKE CHARLES,302 W MCNEESE ST,30.17646012,-93.22295899
WEST CALCASIEU CAMERON HOSPITAL,701 CYPRESS ST,30.23025355,-93.3686749
BRENTWOOD HOSPITAL,1006 HIGHLAND AVE,32.50247462,-93.73964358
SELECT SPECIALTY HOSPITAL MADISON,801 BRAXTON PLACE,43.06593344,-89.39938339
SELECT SPECIALTY HOSPITAL MILWAUKEE,"8901 W LINCOLN AVE, 2ND FLOOR",43.00205081,-88.02376861
BARSTOW COMMUNITY HOSPITAL,555 SOUTH 7TH AVENUE,34.89382649,-117.0189018
CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVENUE,34.0256879,-117.6860255
DESERT VALLEY HOSPITAL,16850 BEAR VALLEY ROAD,34.47240194,-117.2981582
KINDRED HOSPITAL ONTARIO,550 NORTH MONTEREY AVENUE,34.06917586,-117.6424793
AURORA SAN DIEGO,11878 AVENUE OF INDUSTRY,32.99118313,-117.0753176
PROMISE HOSPITAL OF SAN DIEGO,5550 UNIVERSITY AVENUE,32.74944563,-117.0766322
SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,3853 ROSECRANS ST,32.75367809,-117.2020656
SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,2178 JOHNSON AVE,35.27566032,-120.6467907
VENTURA COUNTY MEDICAL CENTER,300 HILLMONT AVE,34.2773502,-119.2521337
HIGHLAND HOSPITAL,1411 EAST 31ST STREET,37.79880162,-122.2311956
FREMONT HOSPITAL,39001 SUNDALE DRIVE,37.5466295,-121.9796431
TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2633 EAST 27TH STREET,37.79069713,-122.2221838
TELECARE WILLOW ROCK CENTER,2050 FAIRMONT DRIVE,37.70941003,-122.1185459
ANTELOPE VALLEY HOSPITAL,1600 WEST AVENUE J,34.68826898,-118.158826
AURORA CHARTER OAK,1161 EAST COVINA BOULEVARD,34.09980534,-117.8664786
DEL AMO HOSPITAL,23700 CAMINO DEL SOL,33.81026999,-118.3435175
ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BOULEVARD,34.1572271,-118.4870242
HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 NORTH VERMONT AVENUE,34.09645102,-118.2904705
KINDRED HOSPITAL - SAN GABRIEL VALLEY,845 NORTH LARK ELLEN AVENUE,34.0871916,-117.9172512
LAC/HARBOR-UCLA MEDICAL CENTER,1000 WEST CARSON STREET,33.83047377,-118.2917138
SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,37.31288953,-121.9329627
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF BAKERSFIELD,5001 COMMERCE DRIVE,35.3671915,-119.0576718
EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,500 1ST STREET,39.80555052,-120.4628101
PLUMAS DISTRICT HOSPITAL,1065 BUCKS LAKE ROAD,39.93972896,-120.9617003
SENECA DISTRICT HOSPITAL,130 BRENTWOOD DRIVE,40.30576261,-121.2347675
TAHOE FOREST HOSPITAL,10121 PINE AVE,39.32510738,-120.2007733
HUNTINGTON BEACH HOSPITAL,17772 BEACH BOULEVARD,33.70331242,-117.9878585
PLACENTIA LINDA HOSPITAL,1301 NORTH ROSE DRIVE,33.88705175,-117.8432048
ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,33.75438381,-117.8334228
KAWEAH DELTA MEDICAL CENTER,400 WEST MINERAL KING,36.32784292,-119.2951006
